id,report_date,report_by,work_shift,daily_target,actual_sales,transaction_count,mtd_target,mtd_actual,mtd_tc,dine_in,dine_in_tc,take_away,take_away_tc,grabfood,lineman,shopee,bkapp,osat,survey_count,void_amount,void_count,add_cheese_count,add_cheese_percent,v_meal_count,v_meal_percent,up_size_count,up_size_percent,waste_raw_daily,waste_raw_daily_percent,waste_meal_daily,waste_meal_daily_percent,waste_raw_mtd,waste_raw_mtd_percent,waste_meal_mtd,waste_meal_mtd_percent,col_percent,labor_hour,tcmh,manager_roster_date,manager_roster_text,staff_roster_text,created_at,updated_at,sos_daily,sos_mtd,labor_cost,actual_hours,ot_hours,ot_mtd,recommend_hours,roster_commit,summary_hours,variance_hours,robin,gokoo,last_year_sales,forecast_sales,last_year_tc,target_tc,target_ta,close_shift_count,cash_deposit,sales_delivery,promotion_other1_qty,promotion_other2_qty,note_daily,note_mtd,note_in_store,note_delivery,note_performance,note_addons,store_id
244,2026-04-06,Ake,full,95000,69733,265,570000,499311,1723,27878,97,12517,59,23663,1883,2255,1471,5,0,0,0,2,0.75,205,77.36,8,3.02,2018,0,113.00,0,5694.57,0,745.37,0,15.09,83.00,3.19,2026-04-07,"Phongsathon: 07:00-16:00
Nuttarika: OFF
Suppawit: 16:00-01:00
Boonyisa: 09:00-18:00
Chanon: 19:00-04:00
Washiraphan: 22:00-07:00","07:00-16:00 | Meehpooh, Moon
10:00-19:00 | C
12:00-21:00 | Nene, Mac
13:00-22:00 | Thep
19:00-04:00 | Tan
22:00-07:00 | Sun, Keng",2026-04-02T21:48:13.213Z,2026-04-17T18:17:21.641Z,169,178,10525.00,83,0,16.50,110,88,83.00,-5.00,0,0,85939,85939,0,0,0,3,0,29272,0,0,,,,,,,BK1040
246,2026-04-07,Ake,full,95000,72618,255,665000,571929,1978,327189,100,13227,60,21172,3779,818,904,5,0,0,0,15,5.88,190,74.51,7,2.75,1517,0,144.00,0,6347.57,0,889.37,0,12.63,56.00,4.55,2026-04-08,"Phongsathon: 07:00-16:00
Nuttarika: OFF
Suppawit: 16:00-01:00
Boonyisa: 10:00-19:00
Chanon: 19:00-04:00
Washiraphan: 22:00-07:00","07:00-16:00 | Jane, Meehpooh
13:00-22:00 | Thep, C
15:00-00:00 | Tan
22:00-07:00 | Sun, Keng",2026-04-02T21:48:13.215Z,2026-04-17T18:17:21.649Z,191,180,9175.00,56,0,16.50,111,88,56.00,-32.00,0,0,81209,81209,0,0,0,3,0,26673,0,0,,,,,,,BK1040
235,2026-04-08,Ake,full,95000,83113,291,760000,655042,2269,33024,108,12813,56,24714,8969,1214,855,5,0,0,0,0,0.00,0,0.00,0,0.00,0,0,0.00,0,6347.57,0,889.37,0,10.86,54.00,5.39,2026-04-08,,,2026-04-02T21:48:13.205Z,2026-04-17T18:17:21.656Z,186,180,9025.00,54,0,16.50,110,88,54.00,-34.00,0,0,67228,67228,0,0,0,2,0,35752,0,0,,,,,,,BK1040
248,2026-04-10,Ake,full,95000,94497,283,950000,819018,2794,32569,100,16298,66,26095,4696,724,2056,5,13,0,0,7,2.47,226,79.86,50,17.67,1274.0999999999997,0,61.08,0,7089.210000000001,0,1148.07,0,9.58,54.50,5.19,2026-04-11,"Phongsathon: 07:00-16:00
Nuttarika: 09:00-18:00
Suppawit: OFF
Boonyisa: 13:00-22:00
Chanon: 22:00-07:00
Washiraphan: 15:00-00:00","07:00-16:00 | Jan Phuh
10:00-19:00 | Tawan
11:00-20:00 | Moon
13:00-22:00 | Soup Tan
18:00-02:00 | Typoon
22:00-07:00 | Thep Geng",2026-04-02T21:48:13.216Z,2026-04-17T18:17:21.677Z,165,174,9050.00,48,6.5,22.50,112,88,54.50,-33.50,0,199,66534,66534,0,0,0,2,0,33770,0,0,,,,,,,BK1040
223,2026-04-12,Ake,full,95000,98973,306,1140000,916617,3115,34811,97,22940,80,28582,8234,1826,825,5,13,0,0,5,1.63,260,84.97,43,14.05,1407,0,305,0,12483.75,0,1323.75,0,12.55,120.00,2.55,2026-04-12,"Phongsathon: 07:00-16:00
Nuttarika: 10:00-19:00
Suppawit: 22:00-07:00
Boonyisa: 08:00-17:00
Chanon: 13:00-22:00
Washiraphan: 16:00-01:00","07:00-16:00 | Jane, Meehpooh
09:00-18:00 | Peepo
10:00-19:00 | Typoon
13:00-22:00 | Tan, Tawa,, Soup
14:00-23:00 | Moon
15:00-00:00 | Nan
22:00-07:00 | Sun, Ma, Keng",2026-04-02T21:48:13.190Z,2026-04-17T18:17:21.689Z,186,175,12425.00,120,0,30.00,112,80,120.00,40.00,0,775,96973,96973,0,0,0,4,28733,40242,0,0,,,,,,,BK1040
224,2026-04-13,Ake,full,95000,98032,328,1235000,1113622,3749,37988,123,18044,67,27684,9976,1594,935,5,13,308,1,17,5.18,276,84.15,44,13.41,890,0,125.00,0,13490.75,0,1753.75,0,12.52,118.00,2.78,,"Phongsathon: 07:00-16:00
Nuttarika: 11:00-20:00
Suppawit: 07:00-16:00
Boonyisa: 15:00-00:00
Chanon: 22:00-07:00
Washiraphan: 13:00-22:00","07:00-16:00 | Jane, Meehoooh
12:00-21:00 | Max, AuntNa
13:00-22:00 | Typoon, Moon, Soup
15:00-00:00 | Tan
22:00-07:00 | Sun, Ma, Keng, Thep",2026-04-02T21:48:13.194Z,2026-04-17T18:17:21.695Z,198,177,12275.00,118,0,30.00,111,78,118.00,40.00,0,1328,91298,91298,0,0,0,3,29919,41517,0,0,,,,,,,BK1040
227,2026-04-17,Ake,full,95000,69319,257,1615000,1480980,4909,32674,111,10832,57,17834,5839,1853,737,5,13,0,0,5,1.95,185,71.98,36,14.01,956.0600000000001,0,213.09,0,21537.16,0,2354.28,0,16.84,105.00,2.45,2026-04-18,"Phongsathon: OFF
Nuttarika: 07:00-16:00
Suppawit: 13:00-22:00
Boonyisa: 10:00-19:00
Chanon: 22:00-07:00
Washiraphan: 16:00-01:00","06:00-15:00 | Na
07:00-16:00 | Jane , Meepooh
10:00-19:00 | Flame
12:00-21:00 | Nut
13:00-22:00 | Typoon , Moon , Soup
15:00-00:00 | Tan
22:00-07:00 | Thep , Gang , Mah , Leo",2026-04-02T21:48:13.198Z,2026-04-17T18:30:49.904Z,210,188,11675.00,104,1,31.00,112,88,105.00,17.00,0,0,92429,92429,0,0,0,4,0,26263,0,0,,,,,,,BK1040
247,2026-04-04,Ake,full,95000,94531,331,380000,246110,821,37286,129,19090,71,29715,5296,3037,0,5,0,0,0,9,2.72,259,78.25,21,6.34,2936,0,261,0,1368.83,0,315.37,0,10.13,64.00,5.17,2026-04-04,"Phongsathon: 07:00-16:00
Nuttarika: 12:00-21:00
Suppawit: 16:00-01:00
Boonyisa: 10:00-19:00
Chanon: COM
Washiraphan: 22:00-07:00","07:00-16:00 | Jane, Meehpooh
13:00-22:00 | Thep, Moon
22:00-07:00 | Keng, Tan",2026-04-02T21:48:13.214Z,2026-04-17T18:17:21.626Z,174,178,9575.00,64,0,16.50,110,56,64.00,8.00,0,0,85411,85411,0,0,0,3,0,38048,0,0,,,,,,,BK1040
249,2026-04-05,Ake,full,95000,88937,306,475000,429578,1458,34299,102,18924,76,27020,4941,2096,418,5,0,257,2,14,4.58,245,80.07,20,6.54,1321,0,56.00,0,4354.57,0,632.37,0,10.15,54.00,5.67,2026-04-06,"Phongsathon: 07:00-16:00
Nuttarika: 09:00-18:00
Suppawit: 16:00-01:00
Boonyisa: 11:00-20:00
Chanon: 15:00-00:00
Washiraphan: 22:00-07:00",,2026-04-02T21:48:13.254Z,2026-04-17T18:17:21.635Z,183,179,9025.00,54,0,16.50,110,88,54.00,-34.00,498,259,85326,85326,0,0,0,2,0,35232,0,0,,,,,,,BK1040
239,2026-04-29,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.209Z,2026-04-17T18:17:21.789Z,0,0,0,0,0,0,0,0,0,0,0,0,83023,83023,0,0,0,0,0,0,0,0,,,,,,,BK1040
245,2026-04-30,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.214Z,2026-04-17T18:17:21.794Z,0,0,0,0,0,0,0,0,0,0,0,0,98658,98658,0,0,0,0,0,0,0,0,,,,,,,BK1040
243,2026-04-09,Ake,full,95000,69479,242,855000,724521,2511,33531,109,11102,53,18710,4706,2028,169,5,0,318,1,3,1.24,197,81.40,12,4.96,2293.84,0,258.70,0,7089.210000000001,0,1148.07,0,14.07,68.00,3.56,2026-04-10,"Phongsathon: OFF
Nuttarika: 07:00-16:00
Suppawit: 16:00-01:00
Boonyisa: OFF
Chanon: 22:00-07:00
Washiraphan: 12:00-21:00","07:00-16:00 | Jane
07:00-16:00 | Winnie
13:00-22:00 | Moon
13:00-22:00 | c
13:00-22:00 | Typoon
22:00-07:00 | Sun",2026-04-02T21:48:13.212Z,2026-04-17T18:17:21.662Z,181,194,9775.00,62,6,22.50,116,88,68.00,-20.00,0,318,71444,71444,0,0,0,3,0,25931,0,0,,ช่ิองนี้คำนวลออโต้,,,,,BK1040
232,2026-04-23,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.204Z,2026-04-17T18:17:21.748Z,0,0,0,0,0,0,0,0,0,0,0,0,70744,70744,0,0,0,0,0,0,0,0,,,,,,,BK1040
236,2026-04-24,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.207Z,2026-04-17T18:17:21.753Z,0,0,0,0,0,0,0,0,0,0,0,0,100706,100706,0,0,0,0,0,0,0,0,,,,,,,BK1040
237,2026-04-25,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.207Z,2026-04-17T18:17:21.758Z,0,0,0,0,0,0,0,0,0,0,0,0,114843,114843,0,0,0,0,0,0,0,0,,,,,,,BK1040
241,2026-04-27,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.211Z,2026-04-17T18:17:21.770Z,0,0,0,0,0,0,0,0,0,0,0,0,100208,100208,0,0,0,0,0,0,0,0,,,,,,,BK1040
240,2026-04-28,Ake,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2026-04-02T21:48:13.209Z,2026-04-17T18:17:21.775Z,0,0,0,0,0,0,0,0,0,0,0,0,99156,99156,0,0,0,0,0,0,0,0,,,,,,,BK1040
